type,index,page,left,top,right,bottom,width,height,text_preview
text,1298,113,55.434,697.867,571.399,682.13,515.965,-15.736999999999966,is established in good faith and not as part of a 
text,1299,113,55.434,670.867,407.973,665.93,352.539,-4.937000000000012,is established at a time when you are unaware of m
text,1300,113,55.434,654.667,557.977,638.93,502.543,-15.73700000000008,"specifies the amount, price, and date of transacti"
text,1301,113,55.434,627.667,545.017,622.73,489.5830000000001,-4.937000000000012,does not permit you to exercise any subsequent inf
text,1302,113,55.434,611.467,586.548,595.731,531.114,-15.73599999999999,purchases or sales occur according to the Trading 
text,1303,113,55.434,584.467,589.061,557.931,533.6270000000001,-26.535999999999945,includes a representation in the Trading Plan that
text,1304,113,18.225,541.267,572.051,514.731,553.826,-26.536000000000058,Apple's Insider Trading Compliance Officer may imp
text,1305,113,18.225,498.067,581.739,460.731,563.514,-37.33600000000001,An individual may only modify a Trading Plan durin
text,1306,113,18.225,444.067,555.91,428.331,537.685,-15.73599999999999,Compliance of a Trading Plan with the terms of Rul
text,1307,113,18.225,411.63,66.61,406.205,48.385,-5.425000000000011,Questions
text,1308,113,18.225,388.717,581.717,362.181,563.492,-26.536,Insider trading laws often depend on specific fact
text,1309,113,24.068,306.399,116.834,301.955,92.766,-4.444000000000017,Updated September 2024
text,1310,113,580.764,307.042,585.768,302.106,5.004000000000019,-4.935999999999979,6
text,1311,114,548.975,733.67,593.992,729.229,45.01699999999994,-4.440999999999917,Exhibit 21.1
text,1312,114,277.077,713.42,335.141,698.854,58.06400000000002,-14.565999999999917,Subsidiaries of Apple Inc.*
text,1313,114,34.425,451.551,561.596,438.828,527.171,-12.723000000000013,* Pursuant to Item 601(b)(21)(ii) of Regulation S-
text,1314,115,548.975,733.671,593.992,729.23,45.01699999999994,-4.441000000000031,Exhibit 23.1
text,1315,115,191.278,708.021,420.942,703.58,229.66400000000002,-4.440999999999917,Consent of Independent Registered Public Accountin
text,1316,115,18.225,687.1,326.496,682.656,308.27099999999996,-4.444000000000074,We consent to the incorporation by reference in th
text,1317,115,18.225,669.55,428.4,665.106,410.17499999999995,-4.44399999999996,Registration Statement (Form S-8 No. 333-264555) p
text,1318,115,18.225,654.7,574.302,650.256,556.077,-4.444000000000074,Registration Statement (Form S-8 No. 333-165214) p
text,1319,115,18.225,639.175,574.302,634.731,556.077,-4.44399999999996,Registration Statement (Form S-8 No. 333-195509) p
text,1320,115,18.225,624.325,428.4,619.881,410.17499999999995,-4.444000000000074,Registration Statement (Form S-8 No. 333-226986) p
text,1321,115,18.225,608.8,453.166,604.356,434.941,-4.44399999999996,Registration Statement (Form S-8 No. 333-203698) p
text,1322,115,18.225,593.95,444.588,589.506,426.363,-4.444000000000074,Registration Statement (Form S-8 No. 333-60455) pe
text,1323,115,18.225,573.7,593.996,559.131,575.771,-14.569000000000074,"of our reports dated November 1, 2024, with respec"
text,1324,115,18.225,527.125,97.03,522.681,78.805,-4.44399999999996,/s/ Ernst & Young LLP
text,1325,115,18.225,506.2,90.714,492.306,72.489,-13.894000000000005,"San Jose, California November 1, 2024"
text,1326,116,548.975,733.669,593.992,729.229,45.01699999999994,-4.439999999999941,Exhibit 31.1
text,1327,116,18.225,692.498,128.959,688.054,110.73400000000001,-4.444000000000074,"I, Timothy D. Cook, certify that:"
text,1328,116,18.225,672.248,256.857,667.804,238.63200000000003,-4.444000000000074,I have reviewed this annual report on Form 10-K of
text,1329,116,18.225,651.323,594.0,637.429,575.775,-13.894000000000005,"Based on my knowledge, this  report  does  not  co"
text,1330,116,18.225,620.948,593.991,607.054,575.766,-13.894000000000005,"Based on my knowledge, the financial statements, a"
text,1331,116,18.225,591.248,593.997,567.229,575.7719999999999,-24.019000000000005,The Registrant's other certifying officer(s) and I
text,1332,116,66.825,550.748,593.997,527.404,527.1719999999999,-23.34400000000005,(a) Designed such disclosure controls and procedur
text,1333,116,66.825,510.923,593.993,486.904,527.168,-24.019000000000005,(b) Designed  such  internal  control  over  finan
text,1334,116,66.825,471.098,593.999,457.204,527.174,-13.894000000000005,(c) Evaluated the effectiveness of the Registrant'
text,1335,116,66.825,440.723,594.0,417.379,527.175,-23.343999999999994,(d) Disclosed in this report any change in the Reg
text,1336,116,18.225,400.898,593.992,387.004,575.7669999999999,-13.894000000000005,The Registrant's  other  certifying  officer(s)  a
text,1337,116,66.825,370.523,593.996,356.629,527.1709999999999,-13.894000000000005,(a) All significant deficiencies and material weak
text,1338,116,66.825,340.823,593.995,326.254,527.17,-14.56899999999996,"(b) Any fraud,  whether  or  not  material,  that "
text,1339,116,18.225,310.448,106.475,306.004,88.25,-4.44399999999996,"Date: November 1, 2024"
text,1340,116,254.559,271.298,266.262,266.85400000000004,11.703000000000003,-4.44399999999996,By:
text,1341,116,275.136,712.744,337.081,708.304,61.94499999999999,-4.440000000000055,CERTIFICATION
text,1342,116,293.108,271.298,375.342,244.57899999999995,82.23399999999998,-26.71900000000005,/s/ Timothy D. Cook Timothy D. Cook Chief Executiv
text,1343,117,548.975,733.67,593.992,729.229,45.01699999999994,-4.440999999999917,Exhibit 31.2
text,1344,117,18.225,692.499,115.461,688.055,97.23599999999999,-4.444000000000074,"I, Luca Maestri, certify that:"
text,1345,117,18.225,672.249,256.857,667.805,238.63200000000003,-4.444000000000074,I have reviewed this annual report on Form 10-K of
text,1346,117,18.225,651.999,594.0,637.43,575.775,-14.569000000000074,"Based on my knowledge, this  report  does  not  co"
text,1347,117,18.225,621.624,593.991,607.055,575.766,-14.569000000000074,"Based on my knowledge, the financial statements, a"
text,1348,117,18.225,591.249,593.997,567.23,575.7719999999999,-24.019000000000005,The Registrant's other certifying officer(s) and I
text,1349,117,66.825,551.424,593.997,527.405,527.1719999999999,-24.019000000000005,(a) Designed such disclosure controls and procedur
text,1350,117,66.825,511.599,593.993,487.58,527.168,-24.019000000000005,(b) Designed  such  internal  control  over  finan
text,1351,117,66.825,471.099,593.999,457.205,527.174,-13.894000000000005,(c) Evaluated the effectiveness of the Registrant'
text,1352,117,66.825,441.399,594.0,417.38,527.175,-24.019000000000005,(d) Disclosed in this report any change in the Reg
text,1353,117,18.225,400.899,593.992,387.005,575.7669999999999,-13.894000000000005,The Registrant's  other  certifying  officer(s)  a
text,1354,117,66.825,371.199,593.996,356.63,527.1709999999999,-14.569000000000017,(a) All significant deficiencies and material weak
text,1355,117,66.825,340.824,593.995,326.93,527.17,-13.894000000000005,"(b) Any fraud,  whether  or  not  material,  that "
text,1356,117,18.225,310.449,106.475,306.005,88.25,-4.444000000000017,"Date: November 1, 2024"
text,1357,117,275.136,713.42,337.081,708.979,61.94499999999999,-4.440999999999917,CERTIFICATION
text,1358,117,254.549,271.97399999999993,373.093,236.48000000000002,118.54400000000001,-35.493999999999915,By: /s/ Luca Maestri Luca Maestri Senior Vice Pres
text,1359,118,548.975,733.671,593.992,729.23,45.01699999999994,-4.441000000000031,Exhibit 32.1
text,1360,118,144.629,713.421,467.581,699.53,322.952,-13.891000000000076,CERTIFICATIONS OF CHIEF EXECUTIVE OFFICER AND CHIE
text,1361,118,249.402,693.846,362.81,679.955,113.40800000000002,-13.890999999999963,"18 U.S.C. SECTION 1350, AS ADOPTED PURSUANT TO"
text,1362,118,199.209,674.946,413.005,670.505,213.796,-4.441000000000031,SECTION 906 OF THE SARBANES-OXLEY ACT OF 2002
text,1363,118,18.225,648.625,593.999,615.156,575.774,-33.46900000000005,"I, Timothy D. Cook, certify, as of the date hereof"
text,1364,118,18.225,599.35,106.475,594.906,88.25,-4.444000000000074,"Date: November 1, 2024"
text,1365,118,254.559,560.2,375.342,533.481,120.78299999999999,-26.71900000000005,
text,1366,118,18.225,506.875,593.994,473.406,575.769,-33.468999999999994,"I, Luca Maestri, certify, as of the date hereof, p"
text,1367,118,18.225,457.6,106.475,453.156,88.25,-4.444000000000017,"Date: November 1, 2024"
text,1368,118,254.549,418.45,373.093,383.631,118.54400000000001,-34.81900000000002,
text,1369,118,18.225,357.025,593.993,343.131,575.768,-13.894000000000005,A signed original of this written statement requir
text,1370,119,538.998,772.08,593.993,766.655,54.995000000000005,-5.425000000000068,Exhibit 97.1
text,1371,119,18.225,662.578,207.884,654.685,189.659,-7.893000000000029,Rule 10D-1 Recovery Policy
text,1372,119,18.225,633.003,97.411,627.082,79.186,-5.921000000000049,A. Introduction
text,1373,119,18.225,607.358,594.0,484.658,575.775,-122.69999999999993,This  Rule  10D-1  Recovery  Policy  (the  'Policy
text,1374,119,18.225,464.928,195.26,459.007,177.035,-5.920999999999992,B. Incentive-Based Compensation
text,1375,119,18.225,439.283,594.0,317.258,575.775,-122.02500000000003,"For purposes of this Policy, 'Incentive-Based Comp"
text,1376,119,18.225,297.533,593.995,265.283,575.77,-32.25,"For avoidance of doubt, incentive-based compensati"
text,1377,120,18.225,689.028,110.626,683.107,92.40100000000001,-5.921000000000049,C. Administration
text,1378,120,18.225,663.383,594.0,579.833,575.775,-83.55000000000007,The Committee is authorized and directed to consul
text,1379,120,18.225,560.103,157.481,554.182,139.256,-5.920999999999935,D. Section 10D-1 Recovery
text,1380,120,18.225,535.133,594.0,438.083,575.775,-97.05000000000001,"Pursuant  to  Rule  10D-1,  the  Committee  will  "
text,1381,120,18.225,418.358,594.0,348.308,575.775,-70.05000000000001,Recovery  will  be  limited  to  the  amount  of  
text,1382,120,18.225,328.583,594.0,270.683,575.775,-57.900000000000034,If  the  erroneously  awarded  Incentive-Based  Co
text,1383,120,303.36,211.15999999999997,308.863,205.731,5.502999999999986,-5.428999999999974,2
text,1384,121,18.225,689.708,594.0,567.007,575.775,-122.70100000000002,If the Committee determines a Covered Executive Re
text,1385,121,18.225,547.283,593.995,528.532,575.77,-18.750999999999976,Apple shall not indemnify any Covered Executive fo
text,1386,121,18.225,508.802,312.683,502.881,294.45799999999997,-5.921000000000049,E. Rights and Remedies; Waiver; Amendment; Extensi
text,1387,121,18.225,483.158,594.0,412.432,575.775,-70.726,This Policy shall supplement and not limit any oth
text,1388,121,18.225,393.383,593.995,373.957,575.77,-19.425999999999988,"This Policy may from time to time be waived, amend"
text,1389,121,299.805,356.258,312.414,350.332,12.60899999999998,-5.925999999999988,***
text,1390,121,303.36,280.685,308.863,275.256,5.502999999999986,-5.4290000000000305,3
table,0,3,17.716163635253906,651.6285095214844,594.5263061523438,350.9695129394531,576.8101425170898,-300.65899658203125,Table 0
table,1,22,17.000062942504883,570.3556060791016,594.9021606445312,427.82440185546875,577.9020977020264,-142.5312042236328,Table 1
table,2,23,18.04645347595215,323.7539367675781,595.13330078125,273.60821533203125,577.0868473052979,-50.145721435546875,Table 2
table,3,25,17.71601676940918,686.0942916870117,595.260009765625,604.9030914306641,577.5439929962158,-81.19120025634766,Table 3
table,4,26,17.67080307006836,685.3212203979492,595.2196044921875,604.9120941162109,577.5488014221191,-80.40912628173828,Table 4
table,5,27,17.05406951904297,687.1510696411133,594.8346557617188,574.1495971679688,577.7805862426758,-113.00147247314453,Table 5
table,6,27,17.708101272583008,377.1618957519531,595.2417602539062,300.4178771972656,577.5336589813232,-76.7440185546875,Table 6
table,7,28,18.364961624145508,687.0293350219727,594.93994140625,642.3181915283203,576.5749797821045,-44.711143493652344,Table 7
table,8,30,17.47469711303711,569.6573791503906,595.1630249023438,530.6445617675781,577.6883277893066,-39.0128173828125,Table 8
table,9,31,17.619094848632812,701.5071258544922,594.72705078125,616.9479522705078,577.1079559326172,-84.55917358398438,Table 9
table,10,32,16.895097732543945,681.2713012695312,595.2530517578125,322.2975158691406,578.3579540252686,-358.9737854003906,Table 10
table,11,33,16.88355255126953,681.6443481445312,595.2778930664062,467.5867919921875,578.3943405151367,-214.05755615234375,Table 11
table,12,34,16.648178100585938,681.8312530517578,595.6397705078125,202.963134765625,578.9915924072266,-478.8681182861328,Table 12
table,13,35,16.976789474487305,680.7616500854492,595.12744140625,367.25091552734375,578.1506519317627,-313.51073455810547,Table 13
table,14,36,16.54326629638672,687.0559463500977,595.314208984375,225.06915283203125,578.7709426879883,-461.9867935180664,Table 14
table,15,38,17.793861389160156,329.4567565917969,595.2767333984375,249.3216552734375,577.4828720092773,-80.13510131835938,Table 15
table,16,39,17.063152313232422,600.6035308837891,594.9987182617188,475.5314025878906,577.9355659484863,-125.07212829589844,Table 16
table,17,39,16.75503921508789,367.83343505859375,595.4036865234375,167.56488037109375,578.6486473083496,-200.2685546875,Table 17
table,18,40,16.71788787841797,724.3637313842773,595.3468017578125,523.6087951660156,578.6289138793945,-200.75493621826172,Table 18
table,19,41,17.375532150268555,560.9556274414062,595.0526733398438,482.26251220703125,577.6771411895752,-78.693115234375,Table 19
table,20,41,17.779050827026367,449.5196228027344,595.0838012695312,405.7914733886719,577.3047504425049,-43.7281494140625,Table 20
table,21,42,17.639741897583008,676.2061386108398,595.6026611328125,594.7329864501953,577.9629192352295,-81.47315216064453,Table 21
table,22,42,18.047584533691406,500.1292419433594,595.19921875,452.1350402832031,577.1516342163086,-47.99420166015625,Table 22
table,23,42,17.845314025878906,419.2513732910156,595.167724609375,370.924560546875,577.3224105834961,-48.326812744140625,Table 23
table,24,42,17.85698699951172,337.7236328125,595.4456176757812,289.3167419433594,577.5886306762695,-48.406890869140625,Table 24
table,25,43,16.927453994750977,617.0583190917969,595.0587768554688,458.2160339355469,578.1313228607178,-158.84228515625,Table 25
table,26,43,17.6031551361084,399.9085388183594,595.2164306640625,288.82489013671875,577.6132755279541,-111.08364868164062,Table 26
table,27,44,16.550634384155273,697.9657516479492,595.089599609375,463.7417297363281,578.5389652252197,-234.2240219116211,Table 27
table,28,44,16.922985076904297,324.87353515625,595.3636474609375,233.811279296875,578.4406623840332,-91.062255859375,Table 28
table,29,45,16.92473602294922,563.7483215332031,595.1018676757812,425.497314453125,578.177131652832,-138.25100708007812,Table 29
table,30,45,17.23833656311035,396.32000732421875,594.904296875,276.5963134765625,577.6659603118896,-119.72369384765625,Table 30
table,31,46,17.070064544677734,629.4005889892578,595.3687744140625,512.6498107910156,578.2987098693848,-116.75077819824219,Table 31
table,32,46,16.971736907958984,454.1650695800781,595.2537231445312,328.7333679199219,578.2819862365723,-125.43170166015625,Table 32
table,33,46,17.14156150817871,229.497802734375,594.7783813476562,148.77734375,577.6368198394775,-80.720458984375,Table 33
table,34,47,17.560420989990234,576.9860687255859,595.0773315429688,519.1764221191406,577.5169105529785,-57.80964660644531,Table 34
table,35,48,17.019323348999023,686.9584197998047,595.0447998046875,515.1030578613281,578.0254764556885,-171.85536193847656,Table 35
table,36,48,18.156835556030273,386.7027893066406,595.612060546875,354.0577392578125,577.4552249908447,-32.645050048828125,Table 36
table,37,48,17.362545013427734,225.1846923828125,595.010986328125,145.78961181640625,577.6484413146973,-79.39508056640625,Table 37
table,38,50,16.838520050048828,705.4890899658203,595.0338134765625,482.5067138671875,578.1952934265137,-222.9823760986328,Table 38
table,39,50,17.620445251464844,455.33367919921875,595.2672119140625,396.0539245605469,577.6467666625977,-59.279754638671875,Table 39
table,40,50,17.082794189453125,338.77227783203125,595.0746459960938,270.45361328125,577.9918518066406,-68.31866455078125,Table 40
table,41,50,16.94645881652832,260.740966796875,595.059326171875,190.27154541015625,578.1128673553467,-70.46942138671875,Table 41
table,42,51,18.43583869934082,351.0831298828125,594.0767211914062,246.85150146484375,575.6408824920654,-104.23162841796875,Table 42
table,43,56,17.74251937866211,643.8605194091797,594.9447021484375,558.0473327636719,577.2021827697754,-85.81318664550781,Table 43
table,44,56,16.746212005615234,467.0539245605469,595.2197265625,200.74981689453125,578.4735145568848,-266.3041076660156,Table 44
table,45,57,16.182388305664062,728.9688339233398,594.6617431640625,242.1593017578125,578.4793548583984,-486.80953216552734,Table 45
table,46,58,16.23827362060547,728.4689598083496,594.8389892578125,194.26898193359375,578.600715637207,-534.1999778747559,Table 46
table,47,59,17.361286163330078,729.3932647705078,595.1633911132812,656.6388244628906,577.8021049499512,-72.75444030761719,Table 47
table,48,60,16.65680503845215,503.35748291015625,594.87646484375,157.61566162109375,578.2196598052979,-345.7418212890625,Table 48
table,49,111,21.984769821166992,552.3995056152344,587.8549194335938,442.0069274902344,565.8701496124268,-110.392578125,Table 49
table,50,114,17.31594467163086,680.5822448730469,595.1210327148438,466.80352783203125,577.8050880432129,-213.77871704101562,Table 50
figure,0,1,262.3071594238281,531.1032409667969,348.30413818359375,471.9412841796875,85.99697875976562,-59.161956787109375,Figure 0
figure,1,23,75.6512451171875,650.7097778320312,536.74267578125,344.9096984863281,461.0914306640625,-305.8000793457031,Figure 1
figure,2,108,21.333776473999023,700.7528915405273,47.02914810180664,668.577766418457,25.695371627807617,-32.17512512207031,Figure 2
figure,3,117,253.69668579101562,272.4854736328125,373.1844482421875,233.3348388671875,119.48776245117188,-39.150634765625,Figure 3
figure,4,119,17.192150115966797,709.8764953613281,41.20585632324219,679.4816970825195,24.01370620727539,-30.394798278808594,Figure 4
